  3.1599E-01  7.0573E-01 -3.7553E-01  2.5066E+01  7.7635E+00  3.4430E+12 -1.1315E+13 -7.8721E+12
  3.1999E-01  7.2601E-01 -3.6851E-01  2.4032E+01  8.3137E+00  3.2334E+12 -1.1097E+13 -7.8633E+12
  3.2399E-01  7.4544E-01 -3.6106E-01  2.3025E+01  8.8248E+00  3.0402E+12 -1.0895E+13 -7.8552E+12
  3.2799E-01  7.6404E-01 -3.5322E-01  2.2043E+01  9.3004E+00  2.8621E+12 -1.0710E+13 -7.8479E+12
  3.3199E-01  7.8183E-01 -3.4499E-01  2.1084E+01  9.7438E+00  2.6975E+12 -1.0539E+13 -7.8413E+12
  3.3599E-01  7.9883E-01 -3.3642E-01  2.0147E+01  1.0158E+01  2.5453E+12 -1.0381E+13 -7.8352E+12
  3.3999E-01  8.1506E-01 -3.2752E-01  1.9228E+01  1.0544E+01  2.4046E+12 -1.0234E+13 -7.8297E+12
  3.4399E-01  8.3052E-01 -3.1832E-01  1.8328E+01  1.0906E+01  2.2743E+12 -1.0099E+13 -7.8245E+12
  3.4799E-01  8.4524E-01 -3.0883E-01  1.7445E+01  1.1245E+01  2.1538E+12 -9.9736E+12 -7.8198E+12
  3.5199E-01  8.5923E-01 -2.9908E-01  1.6577E+01  1.1562E+01  2.0423E+12 -9.8576E+12 -7.8154E+12
  3.5599E-01  8.7250E-01 -2.8907E-01  1.5722E+01  1.1859E+01  1.9392E+12 -9.7504E+12 -7.8112E+12
  3.5999E-01  8.8505E-01 -2.7883E-01  1.4881E+01  1.2138E+01  1.8439E+12 -9.6513E+12 -7.8074E+12
  3.6399E-01  8.9691E-01 -2.6836E-01  1.4052E+01  1.2399E+01  1.7560E+12 -9.5598E+12 -7.8038E+12
  3.6799E-01  9.0808E-01 -2.5770E-01  1.3234E+01  1.2644E+01  1.6750E+12 -9.4754E+12 -7.8003E+12
  3.7199E-01  9.1856E-01 -2.4683E-01  1.2426E+01  1.2873E+01  1.6006E+12 -9.3977E+12 -7.7971E+12
  3.7599E-01  9.2838E-01 -2.3579E-01  1.1627E+01  1.3088E+01  1.5324E+12 -9.3264E+12 -7.7941E+12
  3.7999E-01  9.3752E-01 -2.2457E-01  1.0836E+01  1.3289E+01  1.4700E+12 -9.2612E+12 -7.7912E+12
  3.8399E-01  9.4600E-01 -2.1320E-01  1.0053E+01  1.3476E+01  1.4133E+12 -9.2017E+12 -7.7884E+12
  3.8799E-01  9.5383E-01 -2.0168E-01  9.2761E+00  1.3651E+01  1.3620E+12 -9.1478E+12 -7.7857E+12
  3.9199E-01  9.6101E-01 -1.9003E-01  8.5056E+00  1.3814E+01  1.3159E+12 -9.0991E+12 -7.7832E+12
  3.9599E-01  9.6754E-01 -1.7824E-01  7.7404E+00  1.3966E+01  1.2748E+12 -9.0555E+12 -7.7807E+12
  3.9999E-01  9.7343E-01 -1.6634E-01  6.9798E+00  1.4106E+01  1.2385E+12 -9.0167E+12 -7.7783E+12
  4.0399E-01  9.7868E-01 -1.5433E-01  6.2232E+00  1.4235E+01  1.2068E+12 -8.9828E+12 -7.7760E+12
  4.0799E-01  9.8330E-01 -1.4221E-01  5.4699E+00  1.4354E+01  1.1798E+12 -8.9535E+12 -7.7737E+12
  4.1199E-01  9.8728E-01 -1.3001E-01  4.7194E+00  1.4462E+01  1.1572E+12 -8.9287E+12 -7.7715E+12
  4.1599E-01  9.9063E-01 -1.1772E-01  3.9710E+00  1.4561E+01  1.1390E+12 -8.9083E+12 -7.7693E+12
  4.1999E-01  9.9335E-01 -1.0536E-01  3.2241E+00  1.4650E+01  1.1250E+12 -8.8922E+12 -7.7672E+12
